"";"First.Object";"Second.Object";"similaridade"
"4507";"cd.[105066]";"cd.[107620]";0,695857480168343
"4508";"cd.[100187]";"cd.[109749]";0,693210288882256
"4509";"cd.[100187]";"cd.[3710]";0,761226773262024
"4510";"cd.[100187]";"cd.[103056]";0,698306575417519
"4511";"cd.[100187]";"cd.[101555]";0,824366569519043
"4512";"cd.[100187]";"cd.[103002]";0,779068902134895
"4513";"cd.[100187]";"cd.[107620]";0,752767205238342
"4514";"cd.[109749]";"cd.[3710]";0,613602191209793
"4515";"cd.[103056]";"cd.[109749]";0,75676691532135
"4516";"cd.[101555]";"cd.[109749]";0,696277633309364
"4517";"cd.[103002]";"cd.[109749]";0,827066943049431
"4518";"cd.[107620]";"cd.[109749]";0,731015369296074
"4519";"cd.[103056]";"cd.[3710]";0,713988095521927
"4520";"cd.[101555]";"cd.[3710]";0,789483368396759
"4521";"cd.[103002]";"cd.[3710]";0,706855669617653
"4522";"cd.[107620]";"cd.[3710]";0,74483485519886
"4523";"cd.[101555]";"cd.[103056]";0,746052637696266
"4524";"cd.[103002]";"cd.[103056]";0,772122591733932
"4525";"cd.[103056]";"cd.[107620]";0,812259986996651
"4526";"cd.[101555]";"cd.[103002]";0,77347719669342
"4527";"cd.[101555]";"cd.[107620]";0,763549163937569
"4528";"cd.[103002]";"cd.[107620]";0,776898577809334
"4529";"cd.[3475]";"cd.[8592]";0,961805552244186
"4530";"cd.[8224]";"cd.[8754]";1
"4531";"cd.[4124]";"cd.[7722]";0,964285716414452
"4532";"cd.[4124]";"cd.[6737]";0,964285716414452
"4533";"cd.[6737]";"cd.[7722]";1
"4534";"cd.[4179]";"cd.[4732]";0,922222226858139
"4535";"cd.[4179]";"cd.[4911]";0,922222226858139
"4536";"cd.[4732]";"cd.[4911]";1
"4537";"cd.[6811]";"cd.[7429]";0,922705322504044
"4538";"cd.[6339]";"cd.[7517]";1
"4539";"cd.[7653]";"cd.[7852]";0,938034191727638
"4540";"cd.[7653]";"cd.[8029]";0,938034191727638
"4541";"cd.[10383]";"cd.[7653]";0,938034191727638
"4542";"cd.[10230]";"cd.[7653]";0,891346156597137
"4543";"cd.[6858]";"cd.[7653]";0,861674442887306
"4544";"cd.[7852]";"cd.[8029]";1
"4545";"cd.[10383]";"cd.[7852]";1
"4546";"cd.[10230]";"cd.[7852]";0,953846141695976
"4547";"cd.[6858]";"cd.[7852]";0,924708619713783
"4548";"cd.[10383]";"cd.[8029]";1
"4549";"cd.[10230]";"cd.[8029]";0,953846141695976
"4550";"cd.[6858]";"cd.[8029]";0,924708619713783
"4551";"cd.[10230]";"cd.[10383]";0,953846141695976
"4552";"cd.[10383]";"cd.[6858]";0,924708619713783
"4553";"cd.[10230]";"cd.[6858]";0,944055944681168
"4554";"cd.[103398]";"cd.[105098]";0,894097223877907
"4555";"cd.[102120]";"cd.[105098]";0,826388895511627
"4556";"cd.[105098]";"cd.[105349]";0,790340900421143
"4557";"cd.[105098]";"cd.[107056]";0,885206803679466
"4558";"cd.[102120]";"cd.[103398]";0,776976495981216
"4559";"cd.[103398]";"cd.[105349]";0,804145857691765
"4560";"cd.[103398]";"cd.[107056]";0,869581803679466
"4561";"cd.[102120]";"cd.[105349]";0,779734835028648
"4562";"cd.[102120]";"cd.[107056]";0,790674611926079
"4563";"cd.[105349]";"cd.[107056]";0,762175321578979
"4564";"cd.[10064]";"cd.[2819]";1
"4565";"cd.[6314]";"cd.[8464]";0,919336378574371
"4566";"cd.[4291]";"cd.[4905]";1
"4567";"cd.[6722]";"cd.[7707]";1
"4568";"cd.[3722]";"cd.[8453]";1
"4569";"cd.[6719]";"cd.[8453]";1
"4570";"cd.[3722]";"cd.[6719]";1
"4571";"cd.[6413]";"cd.[7975]";0,970430091023445
"4572";"cd.[7606]";"cd.[8538]";1
"4573";"cd.[7671]";"cd.[8759]";1
"4574";"cd.[5360]";"cd.[8430]";0,900174826383591
"4575";"cd.[7540]";"cd.[8823]";0,874581933021545
"4576";"cd.[7920]";"cd.[8494]";0,890674620866776
"4577";"cd.[6382]";"cd.[7920]";0,9375
"4578";"cd.[6382]";"cd.[8494]";0,953174620866776
"4579";"cd.[7794]";"cd.[8890]";0,929924249649048
"4580";"cd.[8890]";"cd.[9063]";0,971825405955315
"4581";"cd.[6802]";"cd.[8890]";0,971825405955315
"4582";"cd.[7794]";"cd.[9063]";0,902182549238205
"4583";"cd.[6802]";"cd.[7794]";0,902182549238205
"4584";"cd.[6802]";"cd.[9063]";1
"4585";"cd.[9348]";"cd.[9485]";0,96875
"4586";"cd.[5477]";"cd.[9076]";0,983333334326744
"4587";"cd.[5477]";"cd.[8368]";0,966666668653488
"4588";"cd.[8368]";"cd.[9076]";0,983333334326744
"4589";"cd.[4419]";"cd.[7644]";0,984375
"4590";"cd.[102361]";"cd.[103634]";0,951612889766693
"4591";"cd.[105148]";"cd.[105760]";0,746069893240929
"4592";"cd.[100708]";"cd.[105148]";0,833010718226433
"4593";"cd.[105148]";"cd.[105156]";0,830929517745972
"4594";"cd.[104500]";"cd.[105148]";0,770138904452324
"4595";"cd.[102514]";"cd.[105148]";0,808600440621376
"4596";"cd.[100708]";"cd.[105760]";0,725018039345741
"4597";"cd.[105156]";"cd.[105760]";0,801587298512459
"4598";"cd.[104500]";"cd.[105760]";0,754563480615616
"4599";"cd.[102514]";"cd.[105760]";0,82450395822525
"4600";"cd.[100708]";"cd.[105156]";0,772321432828903
"4601";"cd.[100708]";"cd.[104500]";0,796392500400543
"4602";"cd.[100708]";"cd.[102514]";0,810055926442146
"4603";"cd.[104500]";"cd.[105156]";0,771527767181396
"4604";"cd.[102514]";"cd.[105156]";0,792361110448837
"4605";"cd.[102514]";"cd.[104500]";0,862736567854881
"4606";"cd.[5731]";"cd.[8779]";1
"4607";"cd.[7123]";"cd.[9038]";0,960526317358017
"4608";"cd.[7980]";"cd.[9790]";0,957764357328415
"4609";"cd.[7604]";"cd.[9790]";0,903623953461647
"4610";"cd.[7604]";"cd.[7980]";0,950761541724205
"4611";"cd.[4441]";"cd.[8151]";0,902972027659416
"4612";"cd.[3670]";"cd.[4441]";0,936141312122345
"4613";"cd.[4441]";"cd.[7515]";1
"4614";"cd.[3670]";"cd.[8151]";0,851398602128029
"4615";"cd.[7515]";"cd.[8151]";0,902972027659416
"4616";"cd.[3670]";"cd.[7515]";0,936141312122345
"4617";"cd.[7161]";"cd.[8131]";0,981481477618217
"4618";"cd.[2813]";"cd.[3155]";0,972943738102913
"4619";"cd.[7061]";"cd.[7469]";1
"4620";"cd.[5835]";"cd.[9278]";0,95833332836628
"4621";"cd.[5921]";"cd.[8423]";1
"4622";"cd.[1858]";"cd.[9637]";1
"4623";"cd.[5988]";"cd.[8859]";1
"4624";"cd.[6358]";"cd.[9694]";0,969899669289589
"4625";"cd.[7094]";"cd.[9189]";0,957070708274841
"4626";"cd.[2139]";"cd.[3296]";0,892543852329254
"4627";"cd.[2440]";"cd.[5443]";1
"4628";"cd.[2781]";"cd.[9669]";1
"4629";"cd.[4508]";"cd.[9662]";1
"4630";"cd.[5025]";"cd.[9863]";0,89583332836628
"4631";"cd.[8114]";"cd.[8659]";1
"4632";"cd.[4297]";"cd.[4306]";1
"4633";"cd.[4297]";"cd.[8636]";1
"4634";"cd.[4306]";"cd.[8636]";1
"4635";"cd.[2807]";"cd.[7064]";0,993589743971825
"4636";"cd.[6316]";"cd.[7311]";1
"4637";"cd.[7363]";"cd.[8118]";0,977272719144821
"4638";"cd.[6922]";"cd.[9161]";0,904545456171036
"4639";"cd.[10314]";"cd.[2427]";0,894133776426315
"4640";"cd.[10314]";"cd.[8640]";0,933333337306976
"4641";"cd.[2427]";"cd.[8640]";0,960800439119339
"4642";"cd.[9614]";"cd.[9678]";1
"4643";"cd.[100500]";"cd.[105518]";0,822708383202553
"4644";"cd.[3159]";"cd.[9969]";0,99479167163372
"4645";"cd.[3678]";"cd.[4266]";1
"4646";"cd.[4266]";"cd.[6690]";1
"4647";"cd.[3678]";"cd.[6690]";1
"4648";"cd.[8919]";"cd.[9083]";1
"4649";"cd.[7859]";"cd.[9798]";0,980769231915474
"4650";"cd.[6354]";"cd.[8424]";0,927777796983719
"4651";"cd.[7037]";"cd.[7237]";0,941486954689026
"4652";"cd.[11530]";"cd.[5099]";1
"4653";"cd.[8274]";"cd.[8805]";1
"4654";"cd.[8260]";"cd.[8445]";0,866010442376137
"4655";"cd.[10361]";"cd.[5426]";0,962962970137596
"4656";"cd.[10361]";"cd.[7869]";0,962962970137596
"4657";"cd.[5426]";"cd.[7869]";1
"4658";"cd.[5324]";"cd.[7847]";1
"4659";"cd.[10301]";"cd.[6246]";0,964285716414452
"4660";"cd.[4178]";"cd.[7199]";1
"4661";"cd.[3096]";"cd.[3123]";0,944444432854652
"4662";"cd.[5238]";"cd.[8297]";0,956002339720726
"4663";"cd.[6663]";"cd.[6665]";0,977272719144821
"4664";"cd.[4895]";"cd.[9209]";0,964285716414452
"4665";"cd.[10652]";"cd.[9640]";1
"4666";"cd.[5912]";"cd.[8949]";1
"4667";"cd.[7918]";"cd.[9172]";1
"4668";"cd.[10449]";"cd.[6162]";0,9375
"4669";"cd.[103069]";"cd.[109651]";0,805393546819687
"4670";"cd.[2571]";"cd.[9019]";1
"4671";"cd.[3931]";"cd.[5754]";1
"4672";"cd.[6568]";"cd.[9557]";1
"4673";"cd.[3757]";"cd.[6377]";0,854553133249283
"4674";"cd.[4384]";"cd.[5657]";1
"4675";"cd.[100446]";"cd.[103815]";0,808207914233208
"4676";"cd.[7622]";"cd.[8349]";0,938025206327438
"4677";"cd.[2252]";"cd.[4733]";1
"4678";"cd.[7008]";"cd.[8831]";1
"4679";"cd.[4586]";"cd.[7633]";0,962566837668419
"4680";"cd.[10240]";"cd.[7367]";0,983333334326744
"4681";"cd.[3192]";"cd.[7923]";0,974999994039536
"4682";"cd.[4395]";"cd.[8725]";0,955555558204651
"4683";"cd.[6948]";"cd.[7365]";0,969523817300797
"4684";"cd.[7350]";"cd.[8473]";1
"4685";"cd.[11423]";"cd.[11538]";0,932528719305992
"4686";"cd.[10938]";"cd.[11125]";1
"4687";"cd.[2366]";"cd.[2367]";0,870833337306976
"4688";"cd.[6925]";"cd.[6926]";0,986111119389534
"4689";"cd.[102670]";"cd.[104343]";0,942156866192818
"4690";"cd.[7201]";"cd.[8536]";1
"4691";"cd.[6102]";"cd.[9115]";0,944444447755814
"4692";"cd.[7525]";"cd.[8995]";0,881249994039536
"4693";"cd.[9333]";"cd.[9450]";0,99479167163372
"4694";"cd.[6771]";"cd.[8507]";1
"4695";"cd.[8609]";"cd.[9130]";0,950000002980232
"4696";"cd.[4843]";"cd.[8794]";0,966666668653488
"4697";"cd.[7346]";"cd.[7719]";1
"4698";"cd.[4851]";"cd.[7708]";1
"4699";"cd.[10119]";"cd.[7664]";0,875323504209518
"4700";"cd.[10320]";"cd.[7581]";0,890363246202469
"4701";"cd.[6272]";"cd.[7460]";1
"4702";"cd.[8043]";"cd.[8234]";1
"4703";"cd.[11150]";"cd.[8901]";0,965909093618393
"4704";"cd.[9421]";"cd.[9489]";0,974999994039536
"4705";"cd.[6740]";"cd.[9193]";0,987179473042488
"4706";"cd.[10000]";"cd.[8664]";0,896527782082558
"4707";"cd.[7361]";"cd.[7750]";1
"4708";"cd.[8265]";"cd.[9149]";1
"4709";"cd.[6992]";"cd.[7802]";0,903786420822144
"4710";"cd.[6944]";"cd.[9868]";0,982142850756645
"4711";"cd.[8311]";"cd.[8312]";1
"4712";"cd.[8344]";"cd.[9229]";0,978535354137421
"4713";"cd.[8364]";"cd.[8526]";0,947420626878738
"4714";"cd.[2823]";"cd.[4684]";0,913957685232162
"4715";"cd.[6919]";"cd.[8060]";0,951073229312897
"4716";"cd.[3539]";"cd.[4190]";0,984375
"4717";"cd.[4348]";"cd.[7170]";0,940648719668388
"4718";"cd.[8668]";"cd.[8843]";1
"4719";"cd.[3356]";"cd.[6955]";1
"4720";"cd.[3792]";"cd.[8891]";0,901086956262589
"4721";"cd.[4184]";"cd.[6950]";0,863591268658638
"4722";"cd.[3529]";"cd.[4114]";0,988095238804817
"4723";"cd.[3383]";"cd.[6969]";0,929707795381546
"4724";"cd.[2406]";"cd.[7291]";0,987499997019768
"4725";"cd.[4292]";"cd.[8795]";1
"4726";"cd.[2577]";"cd.[2581]";0,983333334326744
"4727";"cd.[4481]";"cd.[6716]";1
"4728";"cd.[2771]";"cd.[5458]";0,915178582072258
"4729";"cd.[100170]";"cd.[100358]";0,950000002980232
"4730";"cd.[10293]";"cd.[7599]";0,803779557347298
"4731";"cd.[100198]";"cd.[106489]";1
"4732";"cd.[10253]";"cd.[10368]";1
"4733";"cd.[4108]";"cd.[7977]";0,941598370671272
"4734";"cd.[9713]";"cd.[9738]";1
"4735";"cd.[11455]";"cd.[5289]";0,864253401756287
"4736";"cd.[10061]";"cd.[3517]";0,986111104488373
"4737";"cd.[7134]";"cd.[9695]";1
"4738";"cd.[5542]";"cd.[6695]";0,933845043182373
"4739";"cd.[2187]";"cd.[2418]";1
"4740";"cd.[5394]";"cd.[5418]";0,984375
"4741";"cd.[4613]";"cd.[6116]";0,981884062290192
"4742";"cd.[8778]";"cd.[9060]";1
"4743";"cd.[2619]";"cd.[6174]";0,96875
"4744";"cd.[10107]";"cd.[7341]";1
"4745";"cd.[2188]";"cd.[8063]";0,941666662693024
"4746";"cd.[7404]";"cd.[7405]";1
"4747";"cd.[2957]";"cd.[3106]";1
"4748";"cd.[9588]";"cd.[9811]";0,96875
"4749";"cd.[7344]";"cd.[8291]";0,916118413209915
"4750";"cd.[6547]";"cd.[6741]";0,932142853736877
"4751";"cd.[4975]";"cd.[5889]";0,95833332836628
"4752";"cd.[5577]";"cd.[8990]";0,984375
"4753";"cd.[7008]";"cd.[8831]";1
"4754";"cd.[3475]";"cd.[8592]";0,951388880610466
"4755";"cd.[4586]";"cd.[7633]";0,936218798160553
"4756";"cd.[8224]";"cd.[8754]";1
"4757";"cd.[10240]";"cd.[7367]";0,983333334326744
"4758";"cd.[5426]";"cd.[7869]";1
"4759";"cd.[4732]";"cd.[4911]";1
"4760";"cd.[3192]";"cd.[7923]";0,974999994039536
"4761";"cd.[4395]";"cd.[8725]";0,955555558204651
"4762";"cd.[6948]";"cd.[7365]";0,962857156991959
"4763";"cd.[6339]";"cd.[7517]";1
"4764";"cd.[7852]";"cd.[8029]";1
"4765";"cd.[10383]";"cd.[7852]";1
"4766";"cd.[10230]";"cd.[7852]";0,941025614738464
"4767";"cd.[6858]";"cd.[7852]";0,92713674902916
"4768";"cd.[10383]";"cd.[8029]";1
"4769";"cd.[10230]";"cd.[8029]";0,941025614738464
"4770";"cd.[6858]";"cd.[8029]";0,92713674902916
"4771";"cd.[10230]";"cd.[10383]";0,941025614738464
"4772";"cd.[10383]";"cd.[6858]";0,92713674902916
"4773";"cd.[10230]";"cd.[6858]";0,933566451072693
"4774";"cd.[7350]";"cd.[8473]";1
"4775";"cd.[7288]";"cd.[7483]";1
"4776";"cd.[10938]";"cd.[11125]";1
"4777";"cd.[10064]";"cd.[2819]";1
"4778";"cd.[4297]";"cd.[4306]";1
"4779";"cd.[4297]";"cd.[8636]";1
"4780";"cd.[4306]";"cd.[8636]";1
"4781";"cd.[6925]";"cd.[6926]";0,972222238779068
"4782";"cd.[4291]";"cd.[4905]";1
"4783";"cd.[6722]";"cd.[7707]";1
"4784";"cd.[3722]";"cd.[8453]";1
"4785";"cd.[6719]";"cd.[8453]";1
"4786";"cd.[3722]";"cd.[6719]";1
"4787";"cd.[7201]";"cd.[8536]";1
"4788";"cd.[7606]";"cd.[8538]";1
"4789";"cd.[7671]";"cd.[8759]";1
"4790";"cd.[6102]";"cd.[9115]";1
"4791";"cd.[9333]";"cd.[9450]";0,989583343267441
"4792";"cd.[9348]";"cd.[9485]";1
"4793";"cd.[5477]";"cd.[9076]";0,983333334326744
"4794";"cd.[5477]";"cd.[8368]";0,966666668653488
"4795";"cd.[8368]";"cd.[9076]";0,983333334326744
"4796";"cd.[5664]";"cd.[8717]";1
"4797";"cd.[6771]";"cd.[8507]";1
"4798";"cd.[8609]";"cd.[9130]";1
"4799";"cd.[4843]";"cd.[8794]";0,966666668653488
"4800";"cd.[7346]";"cd.[7719]";1
"4801";"cd.[4851]";"cd.[7708]";1
"4802";"cd.[8890]";"cd.[9063]";0,957936525344849
"4803";"cd.[6802]";"cd.[8890]";0,957936525344849
"4804";"cd.[6802]";"cd.[9063]";1
"4805";"cd.[4419]";"cd.[7644]";0,984375
"4806";"cd.[102361]";"cd.[103634]";0,951612889766693
"4807";"cd.[5731]";"cd.[8779]";1
"4808";"cd.[7123]";"cd.[9038]";0,960526317358017
"4809";"cd.[6272]";"cd.[7460]";1
"4810";"cd.[7980]";"cd.[9790]";0,93202905356884
"4811";"cd.[7604]";"cd.[9790]";0,871597781777382
"4812";"cd.[7604]";"cd.[7980]";0,940957605838776
"4813";"cd.[8043]";"cd.[8234]";1
"4814";"cd.[11150]";"cd.[8901]";1
"4815";"cd.[9421]";"cd.[9489]";0,974999994039536
"4816";"cd.[7161]";"cd.[8131]";0,962962955236435
"4817";"cd.[2813]";"cd.[3155]";0,957792237401009
"4818";"cd.[9327]";"cd.[9412]";1
"4819";"cd.[6740]";"cd.[9193]";0,974358946084976
"4820";"cd.[7061]";"cd.[7469]";1
"4821";"cd.[5835]";"cd.[9278]";1
"4822";"cd.[5921]";"cd.[8423]";1
"4823";"cd.[7361]";"cd.[7750]";1
"4824";"cd.[8265]";"cd.[9149]";1
"4825";"cd.[5988]";"cd.[8859]";1
"4826";"cd.[6944]";"cd.[9868]";0,982142850756645
"4827";"cd.[6358]";"cd.[9694]";0,951124981045723
"4828";"cd.[8311]";"cd.[8312]";1
"4829";"cd.[8344]";"cd.[9229]";0,957070708274841
"4830";"cd.[2440]";"cd.[5443]";1
"4831";"cd.[2781]";"cd.[9669]";1
"4832";"cd.[4508]";"cd.[9662]";1
"4833";"cd.[8114]";"cd.[8659]";1
"4834";"cd.[6919]";"cd.[8060]";0,964646458625793
"4835";"cd.[3539]";"cd.[4190]";0,984375
"4836";"cd.[4348]";"cd.[7170]";0,924775704741478
"4837";"cd.[8668]";"cd.[8843]";1
"4838";"cd.[3356]";"cd.[6955]";1
"4839";"cd.[2807]";"cd.[7064]";0,987179487943649
"4840";"cd.[3529]";"cd.[4114]";0,988095238804817
"4841";"cd.[6316]";"cd.[7311]";1
"4842";"cd.[7363]";"cd.[8118]";0,977272719144821
"4843";"cd.[9614]";"cd.[9678]";1
"4844";"cd.[2406]";"cd.[7291]";1
"4845";"cd.[3159]";"cd.[9969]";0,99479167163372
"4846";"cd.[4292]";"cd.[8795]";1
"4847";"cd.[3678]";"cd.[4266]";1
"4848";"cd.[4266]";"cd.[6690]";1
"4849";"cd.[3678]";"cd.[6690]";1
"4850";"cd.[2577]";"cd.[2581]";0,983333334326744
"4851";"cd.[4481]";"cd.[6716]";1
"4852";"cd.[8919]";"cd.[9083]";1
"4853";"cd.[7859]";"cd.[9798]";0,980769231915474
"4854";"cd.[7037]";"cd.[7237]";0,922474607825279
"4855";"cd.[100170]";"cd.[100358]";0,950000002980232
"4856";"cd.[4441]";"cd.[7515]";1
"4857";"cd.[100198]";"cd.[106489]";1
"4858";"cd.[10253]";"cd.[10368]";1
"4859";"cd.[11530]";"cd.[5099]";1
"4860";"cd.[8274]";"cd.[8805]";1
"4861";"cd.[9713]";"cd.[9738]";1
"4862";"cd.[6382]";"cd.[8494]";0,977777808904648
"4863";"cd.[5324]";"cd.[7847]";1
"4864";"cd.[10061]";"cd.[3517]";0,986111104488373
"4865";"cd.[7134]";"cd.[9695]";1
"4866";"cd.[10301]";"cd.[6246]";0,964285716414452
"4867";"cd.[4178]";"cd.[7199]";1
"4868";"cd.[5238]";"cd.[8297]";0,940850839018822
"4869";"cd.[6663]";"cd.[6665]";0,977272719144821
"4870";"cd.[5394]";"cd.[5418]";1
"4871";"cd.[4895]";"cd.[9209]";0,964285716414452
"4872";"cd.[10652]";"cd.[9640]";1
"4873";"cd.[4613]";"cd.[6116]";0,974637687206268
"4874";"cd.[5912]";"cd.[8949]";1
"4875";"cd.[8778]";"cd.[9060]";1
"4876";"cd.[2619]";"cd.[6174]";0,96875
"4877";"cd.[10107]";"cd.[7341]";1
"4878";"cd.[7918]";"cd.[9172]";1
"4879";"cd.[2188]";"cd.[8063]";0,966666668653488
"4880";"cd.[10449]";"cd.[6162]";1
"4881";"cd.[2571]";"cd.[9019]";1
"4882";"cd.[3931]";"cd.[5754]";1
"4883";"cd.[6568]";"cd.[9557]";1
"4884";"cd.[6737]";"cd.[7722]";1
"4885";"cd.[7404]";"cd.[7405]";1
"4886";"cd.[2957]";"cd.[3106]";1
"4887";"cd.[4384]";"cd.[5657]";1
"4888";"cd.[2427]";"cd.[8640]";0,950383767485619
"4889";"cd.[9588]";"cd.[9811]";0,96875
"4890";"cd.[2252]";"cd.[4733]";1
"4891";"cd.[4975]";"cd.[5889]";0,95833332836628
"4892";"cd.[5577]";"cd.[8990]";0,984375
"4893";"cd.[7008]";"cd.[8831]";1
"4894";"cd.[3475]";"cd.[8592]";0,951388880610466
"4895";"cd.[7653]";"cd.[7852]";0,931623935699463
"4896";"cd.[7653]";"cd.[8029]";0,931623935699463
"4897";"cd.[10383]";"cd.[7653]";0,931623935699463
"4898";"cd.[10230]";"cd.[7653]";0,871581196784973
"4899";"cd.[6858]";"cd.[7653]";0,857692331075668
"4900";"cd.[7852]";"cd.[8029]";1
"4901";"cd.[10383]";"cd.[7852]";1
"4902";"cd.[10230]";"cd.[7852]";0,941025614738464
"4903";"cd.[6858]";"cd.[7852]";0,92713674902916
"4904";"cd.[10383]";"cd.[8029]";1
"4905";"cd.[10230]";"cd.[8029]";0,941025614738464
"4906";"cd.[6858]";"cd.[8029]";0,92713674902916
"4907";"cd.[10230]";"cd.[10383]";0,941025614738464
"4908";"cd.[10383]";"cd.[6858]";0,92713674902916
"4909";"cd.[10230]";"cd.[6858]";0,933566451072693
"4910";"cd.[4586]";"cd.[7633]";0,936218798160553
"4911";"cd.[8224]";"cd.[8754]";1
"4912";"cd.[4441]";"cd.[8151]";0,902972027659416
"4913";"cd.[3670]";"cd.[4441]";0,936141312122345
"4914";"cd.[4441]";"cd.[7515]";1
"4915";"cd.[3670]";"cd.[8151]";0,851398602128029
"4916";"cd.[7515]";"cd.[8151]";0,902972027659416
"4917";"cd.[3670]";"cd.[7515]";0,936141312122345
"4918";"cd.[10240]";"cd.[7367]";0,983333334326744
"4919";"cd.[5426]";"cd.[7869]";1
"4920";"cd.[4179]";"cd.[4732]";0,922222226858139
"4921";"cd.[4179]";"cd.[4911]";0,922222226858139
"4922";"cd.[4732]";"cd.[4911]";1
"4923";"cd.[3192]";"cd.[7923]";0,974999994039536
"4924";"cd.[4395]";"cd.[8725]";0,955555558204651
"4925";"cd.[6948]";"cd.[7365]";0,962857156991959
"4926";"cd.[6339]";"cd.[7517]";1
"4927";"cd.[7350]";"cd.[8473]";1
"4928";"cd.[7288]";"cd.[7483]";1
"4929";"cd.[10938]";"cd.[11125]";1
"4930";"cd.[10064]";"cd.[2819]";1
"4931";"cd.[4297]";"cd.[4306]";1
"4932";"cd.[4297]";"cd.[8636]";1
"4933";"cd.[4306]";"cd.[8636]";1
"4934";"cd.[6925]";"cd.[6926]";0,972222238779068
"4935";"cd.[6314]";"cd.[8464]";0,919336378574371
"4936";"cd.[4291]";"cd.[4905]";1
"4937";"cd.[6722]";"cd.[7707]";1
"4938";"cd.[3722]";"cd.[8453]";1
"4939";"cd.[6719]";"cd.[8453]";1
"4940";"cd.[3722]";"cd.[6719]";1
"4941";"cd.[7201]";"cd.[8536]";1
"4942";"cd.[7606]";"cd.[8538]";1
"4943";"cd.[7671]";"cd.[8759]";1
"4944";"cd.[6102]";"cd.[9115]";1
"4945";"cd.[7525]";"cd.[8995]";0,881249994039536
"4946";"cd.[7540]";"cd.[8823]";0,874581933021545
"4947";"cd.[7920]";"cd.[8494]";0,915277808904648
"4948";"cd.[6382]";"cd.[7920]";0,9375
"4949";"cd.[6382]";"cd.[8494]";0,977777808904648
"4950";"cd.[7794]";"cd.[8890]";0,929924249649048
"4951";"cd.[8890]";"cd.[9063]";0,957936525344849
"4952";"cd.[6802]";"cd.[8890]";0,957936525344849
"4953";"cd.[7794]";"cd.[9063]";0,888293668627739
"4954";"cd.[6802]";"cd.[7794]";0,888293668627739
"4955";"cd.[6802]";"cd.[9063]";1
"4956";"cd.[9333]";"cd.[9450]";0,989583343267441
"4957";"cd.[9348]";"cd.[9485]";1
"4958";"cd.[5477]";"cd.[9076]";0,983333334326744
"4959";"cd.[5477]";"cd.[8368]";0,966666668653488
"4960";"cd.[8368]";"cd.[9076]";0,983333334326744
"4961";"cd.[5664]";"cd.[8717]";1
"4962";"cd.[6771]";"cd.[8507]";1
"4963";"cd.[8609]";"cd.[9130]";1
"4964";"cd.[4843]";"cd.[8794]";0,966666668653488
"4965";"cd.[7346]";"cd.[7719]";1
"4966";"cd.[4851]";"cd.[7708]";1
"4967";"cd.[4419]";"cd.[7644]";0,984375
"4968";"cd.[102361]";"cd.[103634]";0,951612889766693
"4969";"cd.[5731]";"cd.[8779]";1
"4970";"cd.[7123]";"cd.[9038]";0,960526317358017
"4971";"cd.[6272]";"cd.[7460]";1
"4972";"cd.[7980]";"cd.[9790]";0,93202905356884
"4973";"cd.[7604]";"cd.[9790]";0,871597781777382
"4974";"cd.[7604]";"cd.[7980]";0,940957605838776
"4975";"cd.[8043]";"cd.[8234]";1
"4976";"cd.[11150]";"cd.[8901]";1
"4977";"cd.[9421]";"cd.[9489]";0,974999994039536
"4978";"cd.[7161]";"cd.[8131]";0,962962955236435
"4979";"cd.[2813]";"cd.[3155]";0,957792237401009
"4980";"cd.[9327]";"cd.[9412]";1
"4981";"cd.[6740]";"cd.[9193]";0,974358946084976
"4982";"cd.[7061]";"cd.[7469]";1
"4983";"cd.[10000]";"cd.[8664]";0,913194447755814
"4984";"cd.[5835]";"cd.[9278]";1
"4985";"cd.[5921]";"cd.[8423]";1
"4986";"cd.[7361]";"cd.[7750]";1
"4987";"cd.[8265]";"cd.[9149]";1
"4988";"cd.[5988]";"cd.[8859]";1
"4989";"cd.[6944]";"cd.[9868]";0,982142850756645
"4990";"cd.[6358]";"cd.[9694]";0,951124981045723
"4991";"cd.[8311]";"cd.[8312]";1
"4992";"cd.[5010]";"cd.[5205]";0,939692988991737
"4993";"cd.[8344]";"cd.[9229]";0,957070708274841
"4994";"cd.[2440]";"cd.[5443]";1
"4995";"cd.[2781]";"cd.[9669]";1
"4996";"cd.[4508]";"cd.[9662]";1
"4997";"cd.[5025]";"cd.[9863]";0,879166662693024
"4998";"cd.[8114]";"cd.[8659]";1
"4999";"cd.[2823]";"cd.[4684]";0,909055724740028
"5000";"cd.[6919]";"cd.[8060]";0,964646458625793
"5001";"cd.[3539]";"cd.[4190]";0,984375
